16.3764 0 0
16.4164 0 0
16.4565 0 0
16.4965 0 0
16.5365 0 0
16.5766 0 0
16.6166 0 0
16.6567 0 0
16.6967 0 0
16.7367 0 0
16.7768 0 0
16.8168 0 0
16.8569 0 0
16.8969 0 0
16.9369 0 0
16.9770 0 0
17.0170 0 0
17.0571 0 0
17.0971 0 0
17.1371 0 0
17.1772 0 0
17.2172 0 0
17.2573 0 0
17.2973 0 0
17.3373 0 0
17.3774 0 0
17.4174 0 0
17.4575 0 0
17.4975 0 0
17.5375 0 0
17.5776 0 0
17.6176 0 0
17.6577 0 0
17.6977 0 0
17.7377 0 0
17.7778 0 0
17.8178 0 0
17.8579 0 0
17.8979 0 0
17.9379 0 0
17.9780 0 0
18.0180 0 0
18.0581 0 0
18.0981 0 0
18.1381 0 0
18.1782 0 0
18.2182 0 0
18.2583 0 0
18.2983 0 0
18.3383 0 0
18.3784 0 0
18.4184 0 0
18.4585 0 0
18.4985 0 0
18.5385 0 0
18.5786 0 0
18.6186 0 0
18.6587 0 0
18.6987 0 0
18.7387 0 0
18.7788 0 0
18.8188 0 0
18.8589 0 0
18.8989 0 0
18.9389 0 0
18.9790 0 0
19.0190 0 0
19.0591 0 0
19.0991 0 0
19.1391 0 0
19.1792 0 0
19.2192 0 0
19.2593 0 0
19.2993 0 0
19.3393 0 0
19.3794 0 0
19.4194 0 0
19.4595 0 0
19.4995 0 0
19.5395 0 0
19.5796 0 0
19.6196 0 0
19.6597 0 0
19.6997 0 0
19.7397 0 0
19.7798 0 0
19.8198 0 0
19.8599 0 0
19.8999 0 0
19.9399 0 0
19.9800 0 0
20.0200 0 0
20.0601 0 0
20.1001 0 0
20.1401 0 0
20.1802 0 0
20.2202 0 0
20.2603 0 0
20.3003 0 0
20.3403 0 0
20.3804 0 0
20.4204 0 0
20.4605 0 0
20.5005 0 0
20.5405 0 0
20.5806 0 0
20.6206 0 0
20.6607 0 0
20.7007 0 0
20.7407 0 0
20.7808 0 0
20.8208 0 0
20.8609 0 0
20.9009 0 0
20.9409 0 0
20.9810 0 0
21.0210 0 0
21.0611 0 0
21.1011 0 0
21.1411 0 0
21.1812 0 0
21.2212 0 0
21.2613 0 0
21.3013 0 0
21.3413 0 0
21.3814 0 0
21.4214 0 0
21.4615 0 0
21.5015 0 0
21.5415 0 0
21.5816 0 0
21.6216 0 0
21.6617 0 0
21.7017 0 0
21.7417 0 0
21.7818 0 0
21.8218 0 0
21.8619 0 0
21.9019 0 0
21.9419 0 0
21.9820 0 0
22.0220 0 0
22.0621 0 0
22.1021 0 0
22.1421 0 0
22.1822 0 0
22.2222 0 0
22.2623 0 0
22.3023 0 0
22.3423 0 0
22.3824 0 0
22.4224 0 0
22.4625 0 0
22.5025 0 0
22.5425 0 0
22.5826 0 0
22.6226 0 0
22.6627 0 0
22.7027 0 0
22.7427 0 0
22.7828 0 0
22.8228 0 0
22.8629 0 0
22.9029 0 0
22.9429 0 0
22.9830 0 0
23.0230 0 0
23.0631 0 0
23.1031 0 0
23.1431 0 0
23.1832 0 0
23.2232 0 0
23.2633 0 0
23.3033 0 0
23.3433 0 0
23.3834 0 0
23.4234 0 0
23.4635 0 0
23.5035 0 0
23.5435 0 0
23.5836 0 0
23.6236 0 0
23.6637 0 0
23.7037 0 0
23.7437 0 0
23.7838 0 0
23.8238 0 0
23.8639 0 0
23.9039 0 0
23.9439 0 0
23.9840 0 0
24.0240 0 0
24.0641 0 0
24.1041 0 0
24.1441 0 0
24.1842 0 0
24.2242 0 0
24.2643 0 0
24.3043 0 0
24.3443 0 0
24.3844 0 0
24.4244 0 0
24.4645 0 0
24.5045 0 0
24.5445 0 0
24.5846 0 0
24.6246 0 0
24.6647 0 0
24.7047 0 0
24.7447 0 0
24.7848 0 0
24.8248 0 0
24.8649 0 0
24.9049 0 0
24.9449 0 0
24.9850 0 0
25.0250 0 0
25.0651 0 0
25.1051 0 0
25.1451 0 0
25.1852 0 0
25.2252 0 0
25.2653 0 0
25.3053 0 0
25.3453 0 0
25.3854 0 0
25.4254 0 0
25.4655 0 0
25.5055 0 0
25.5455 0 0
25.5856 0 0
25.6256 0 0
25.6657 0 0
25.7057 0 0
25.7457 0 0
25.7858 0 0
25.8258 0 0
25.8659 0 0
25.9059 0 0
25.9459 0 0
25.9860 0 0
26.0260 0 0
26.0661 0 0
26.1061 0 0
26.1461 0 0
26.1862 0 0
26.2262 0 0
26.2663 0 0
26.3063 0 0
26.3463 0 0
26.3864 0 0
26.4264 0 0
26.4665 0 0
26.5065 0 0
26.5465 0 0
26.5866 0 0
26.6266 0 0
26.6667 0 0
26.7067 0 0
26.7467 0 0
26.7868 0 0
26.8268 0 0
26.8669 0 0
26.9069 0 0
26.9469 0 0
26.9870 0 0
27.0270 0 0
27.0671 0 0
27.1071 0 0
27.1471 0 0
27.1872 0 0
27.2272 0 0
27.2673 0 0
27.3073 0 0
27.3473 0 0
27.3874 0 0
27.4274 0 0
27.4675 0 0
27.5075 0 0
27.5475 0 0
27.5876 0 0
27.6276 0 0
27.6677 0 0
27.7077 0 0
27.7477 0 0
27.7878 0 0
27.8278 0 0
27.8679 0 0
27.9079 0 0
27.9479 0 0
27.9880 0 0
28.0280 0 0
28.0681 0 0
28.1081 0 0
28.1481 0 0
28.1882 0 0
28.2282 0 0
28.2683 0 0
28.3083 0 0
28.3483 0 0
28.3884 0 0
28.4284 0 0
28.4685 0 0
28.5085 0 0
28.5485 0 0
28.5886 0 0
28.6286 0 0
28.6687 0 0
28.7087 0 0
28.7487 0 0
28.7888 0 0
28.8288 0 0
28.8689 0 0
28.9089 0 0
28.9489 0 0
28.9890 0 0
29.0290 0 0
29.0691 0 0
29.1091 0 0
29.1491 0 0
29.1892 0 0
29.2292 0 0
29.2693 0 0
29.3093 0 0
29.3493 0 0
29.3894 0 0
29.4294 0 0
29.4695 0 0
29.5095 0 0
29.5495 0 0
29.5896 0 0
29.6296 0 0
29.6697 0 0
29.7097 0 0
29.7497 0 0
29.7898 0 0
29.8298 0 0
29.8699 0 0
29.9099 0 0
29.9499 0 0
29.9900 0 0
30.0300 0 0
30.0701 0 0
30.1101 0 0
30.1502 0 0
30.1902 0 0
30.2302 0 0
30.2703 0 0
30.3103 0 0
30.3504 0 0
30.3904 0 0
30.4304 0 0
30.4705 0 0
30.5105 0 0
30.5506 0 0
30.5906 0 0
30.6306 0 0
30.6707 0 0
30.7107 0 0
30.7508 0 0
30.7908 0 0
30.8308 0 0
30.8709 0 0
30.9109 0 0
30.9510 0 0
30.9910 0 0
31.0310 0 0
31.0711 0 0
31.1111 0 0
31.1512 0 0
31.1912 0 0
31.2312 0 0
31.2713 0 0
31.3113 0 0
31.3514 0 0
31.3914 0 0
31.4314 0 0
31.4715 0 0
31.5115 0 0
31.5516 0 0
31.5916 0 0
31.6316 0 0
31.6717 0 0
31.7117 0 0
31.7518 0 0
31.7918 0 0
31.8318 0 0
31.8719 0 0
31.9119 0 0
31.9520 0 0
31.9920 0 0
32.0320 0 0
32.0721 0 0
32.1121 0 0
32.1522 0 0
32.1922 0 0
32.2322 0 0
32.2723 0 0
32.3123 0 0
32.3524 0 0
32.3924 0 0
32.4324 0 0
32.4725 0 0
32.5125 0 0
32.5526 0 0
32.5926 0 0
32.6326 0 0
32.6727 0 0
32.7127 0 0
32.7528 0 0
32.7928 0 0
32.8328 0 0
32.8729 0 0
32.9129 0 0
32.9530 0 0
32.9930 0 0
33.0330 0 0
33.0731 0 0
33.1131 0 0
33.1532 0 0
33.1932 0 0
33.2332 0 0
33.2733 0 0
33.3133 0 0
33.3534 0 0
33.3934 0 0
33.4334 0 0
33.4735 0 0
33.5135 0 0
33.5536 0 0
33.5936 0 0
33.6336 0 0
33.6737 0 0
33.7137 0 0
33.7538 0 0
33.7938 0 0
33.8338 0 0
33.8739 0 0
33.9139 0 0
33.9540 0 0
33.9940 0 0
34.0340 0 0
34.0741 0 0
34.1141 0 0
34.1542 0 0
34.1942 0 0
34.2342 0 0
34.2743 0 0
34.3143 0 0
34.3544 0 0
34.3944 0 0
34.4344 0 0
34.4745 0 0
34.5145 0 0
34.5546 0 0
34.5946 0 0
34.6346 0 0
34.6747 0 0
34.7147 0 0
34.7548 0 0
34.7948 0 0
34.8348 0 0
34.8749 0 0
34.9149 0 0
34.9550 0 0
34.9950 0 0
35.0350 0 0
35.0751 0 0
35.1151 0 0
35.1552 0 0
35.1952 0 0
35.2352 0 0
35.2753 0 0
35.3153 0 0
35.3554 0 0
35.3954 0 0
35.4354 0 0
35.4755 0 0
35.5155 0 0
35.5556 0 0
35.5956 0 0
35.6356 0 0
35.6757 0 0
35.7157 0 0
35.7558 0 0
35.7958 0 0
35.8358 0 0
35.8759 0 0
35.9159 0 0
35.9560 0 0
35.9960 0 0
36.0360 0 0
36.0761 0 0
36.1161 0 0
36.1562 0 0
36.1962 0 0
36.2362 0 0
36.2763 0 0
36.3163 0 0
36.3564 0 0
36.3964 0 0
36.4364 0 0
36.4765 0 0
36.5165 0 0
36.5566 0 0
36.5966 0 0
36.6366 0 0
36.6767 0 0
36.7167 0 0
36.7568 0 0
36.7968 0 0
36.8368 0 0
36.8769 0 0
36.9169 0 0
36.9570 0 0
36.9970 0 0
37.0370 0 0
37.0771 0 0
37.1171 0 0
37.1572 0 0
37.1972 0 0
37.2372 0 0
37.2773 0 0
37.3173 0 0
37.3574 0 0
37.3974 0 0
37.4374 0 0
37.4775 0 0
37.5175 0 0
37.5576 0 0
37.5976 0 0
37.6376 0 0
37.6777 0 0
37.7177 0 0
37.7578 0 0
37.7978 0 0
37.8378 0 0
37.8779 0 0
37.9179 0 0
37.9580 0 0
37.9980 0 0
38.0380 0 0
38.0781 0 0
38.1181 0 0
38.1582 0 0
38.1982 0 0
38.2382 0 0
38.2783 0 0
38.3183 0 0
38.3584 0 0
38.3984 0 0
38.4384 0 0
38.4785 0 0
38.5185 0 0
38.5586 0 0
38.5986 0 0
38.6386 0 0
38.6787 0 0
38.7187 0 0
38.7588 0 0
38.7988 0 0
38.8388 0 0
38.8789 0 0
38.9189 0 0
38.9590 0 0
38.9990 0 0
39.0390 0 0
39.0791 0 0
39.1191 0 0
39.1592 0 0
39.1992 0 0
39.2392 0 0
39.2793 0 0
39.3193 0 0
39.3594 0 0
39.3994 0 0
39.4394 0 0
39.4795 0 0
39.5195 0 0
39.5596 0 0
39.5996 0 0
39.6396 0 0
39.6797 0 0
39.7197 0 0
39.7598 0 0
39.7998 0 0
39.8398 0 0
39.8799 0 0
39.9199 0 0
39.9600 0 0
40.0000 0 0
0.0000 1 1
0.0400 1 1
0.0801 1 1
0.1201 1 1
0.1602 1 1
0.2002 1 1
0.2402 1 1
0.2803 1 1
0.3203 1 1
0.3604 1 1
0.4004 1 1
0.4404 1 1
0.4805 1 1
0.5205 1 1
0.5606 1 1
0.6006 1 1
0.6406 1 1
0.6807 1 1
0.7207 1 1
0.7608 1 1
0.8008 1 1
0.8408 1 1
0.8809 1 1
0.9209 1 1
0.9610 1 1
1.0010 1 1
1.0410 1 1
1.0811 1 1
1.1211 1 1
1.1612 1 1
1.2012 1 1
1.2412 1 1
1.2813 1 1
1.3213 1 1
1.3614 1 1
1.4014 1 1
1.4414 1 1
1.4815 1 1
1.5215 1 1
1.5616 1 1
1.6016 1 1
1.6416 1 1
1.6817 1 1
1.7217 1 1
1.7618 1 1
1.8018 1 1
1.8418 1 1
1.8819 1 1
1.9219 1 1
1.9620 1 1
2.0020 1 1
2.0420 1 1
2.0821 1 1
2.1221 1 1
2.1622 1 1
2.2022 1 1
2.2422 1 1
2.2823 1 1
2.3223 1 1
2.3624 1 1
2.4024 1 1
2.4424 1 1
2.4825 1 1
2.5225 1 1
2.5626 1 1
2.6026 1 1
2.6426 1 1
2.6827 1 1
2.7227 1 1
2.7628 1 1
2.8028 1 1
2.8428 1 1
2.8829 1 1
2.9229 1 1
2.9630 1 1
3.0030 1 1
3.0430 1 1
3.0831 1 1
3.1231 1 1
3.1632 1 1
3.2032 1 1
3.2432 1 1
3.2833 1 1
3.3233 1 1
3.3634 1 1
3.4034 1 1
3.4434 1 1
3.4835 1 1
3.5235 1 1
3.5636 1 1
3.6036 1 1
3.6436 1 1
3.6837 1 1
3.7237 1 1
3.7638 1 1
3.8038 1 1
3.8438 1 1
3.8839 1 1
3.9239 1 1
3.9640 1 1
4.0040 1 1
4.0440 1 1
4.0841 1 1
4.1241 1 1
4.1642 1 1
4.2042 1 1
4.2442 1 1
4.2843 1 1
4.3243 1 1
4.3644 1 1
4.4044 1 1
4.4444 1 1
4.4845 1 1
4.5245 1 1
4.5646 1 1
4.6046 1 1
4.6446 1 1
4.6847 1 1
4.7247 1 1
4.7648 1 1
4.8048 1 1
4.8448 1 1
4.8849 1 1
4.9249 1 1
4.9650 1 1
5.0050 1 1
5.0450 1 1
5.0851 1 1
5.1251 1 1
5.1652 1 1
5.2052 1 1
5.2452 1 1
5.2853 1 1
5.3253 1 1
5.3654 1 1
5.4054 1 1
5.4454 1 1
5.4855 1 1
5.5255 1 1
5.5656 1 1
5.6056 1 1
5.6456 1 1
5.6857 1 1
5.7257 1 1
5.7658 1 1
5.8058 1 1
5.8458 1 1
5.8859 1 1
5.9259 1 1
5.9660 1 1
6.0060 1 1
6.0460 1 1
6.0861 1 1
6.1261 1 1
6.1662 1 1
6.2062 1 1
6.2462 1 1
6.2863 1 1
6.3263 1 1
6.3664 1 1
6.4064 1 1
6.4464 1 1
6.4865 1 1
6.5265 1 1
6.5666 1 1
6.6066 1 1
6.6466 1 1
6.6867 1 1
6.7267 1 1
6.7668 1 1
6.8068 1 1
6.8468 1 1
6.8869 1 1
6.9269 1 1
6.9670 1 1
7.0070 1 1
7.0470 1 1
7.0871 1 1
7.1271 1 1
7.1672 1 1
7.2072 1 1
7.2472 1 1
7.2873 1 1
7.3273 1 1
7.3674 1 1
7.4074 1 1
7.4474 1 1
7.4875 1 1
7.5275 1 1
7.5676 1 1
7.6076 1 1
7.6476 1 1
7.6877 1 1
7.7277 1 1
7.7678 1 1
7.8078 1 1
7.8478 1 1
7.8879 1 1
7.9279 1 1
7.9680 1 1
8.0080 1 1
8.0480 1 1
8.0881 1 1
8.1281 1 1
8.1682 1 1
8.2082 1 1
8.2482 1 1
8.2883 1 1
8.3283 1 1
8.3684 1 1
8.4084 1 1
8.4484 1 1
8.4885 1 1
8.5285 1 1
8.5686 1 1
8.6086 1 1
8.6486 1 1
8.6887 1 1
8.7287 1 1
8.7688 1 1
8.8088 1 1
8.8488 1 1
8.8889 1 1
8.9289 1 1
8.9690 1 1
9.0090 1 1
9.0490 1 1
9.0891 1 1
9.1291 1 1
9.1692 1 1
9.2092 1 1
9.2492 1 1
9.2893 1 1
9.3293 1 1
9.3694 1 1
9.4094 1 1
9.4494 1 1
9.4895 1 1
9.5295 1 1
9.5696 1 1
9.6096 1 1
9.6496 1 1
9.6897 1 1
9.7297 1 1
9.7698 1 1
9.8098 1 1
9.8498 1 1
9.8899 1 1
9.9299 1 1
9.9700 1 1
10.0100 1 1
10.0501 1 1
10.0901 1 1
10.1301 1 1
10.1702 1 1
10.2102 1 1
10.2503 1 1
10.2903 1 1
10.3303 1 1
10.3704 1 1
10.4104 1 1
10.4505 1 1
10.4905 1 1
10.5305 1 1
10.5706 1 1
10.6106 1 1
10.6507 1 1
10.6907 1 1
10.7307 1 1
10.7708 1 1
10.8108 1 1
10.8509 1 1
10.8909 1 1
10.9309 1 1
10.9710 1 1
11.0110 1 1
11.0511 1 1
11.0911 1 1
11.1311 1 1
11.1712 1 1
11.2112 1 1
11.2513 1 1
11.2913 1 1
11.3313 1 1
11.3714 1 1
11.4114 1 1
11.4515 1 1
11.4915 1 1
11.5315 1 1
11.5716 1 1
11.6116 1 1
11.6517 1 1
11.6917 1 1
11.7317 1 1
11.7718 1 1
11.8118 1 1
11.8519 1 1
11.8919 1 1
11.9319 1 1
11.9720 1 1
12.0120 1 1
12.0521 1 1
12.0921 1 1
12.1321 1 1
12.1722 1 1
12.2122 1 1
12.2523 1 1
12.2923 1 1
12.3323 1 1
12.3724 1 1
12.4124 1 1
12.4525 1 1
12.4925 1 1
12.5325 1 1
12.5726 1 1
12.6126 1 1
12.6527 1 1
12.6927 1 1
12.7327 1 1
12.7728 1 1
12.8128 1 1
12.8529 1 1
12.8929 1 1
12.9329 1 1
12.9730 1 1
13.0130 1 1
13.0531 1 1
13.0931 1 1
13.1331 1 1
13.1732 1 1
13.2132 1 1
13.2533 1 1
13.2933 1 1
13.3333 1 1
13.3734 1 1
13.4134 1 1
13.4535 1 1
13.4935 1 1
13.5335 1 1
13.5736 1 1
13.6136 1 1
13.6537 1 1
13.6937 1 1
13.7337 1 1
13.7738 1 1
13.8138 1 1
13.8539 1 1
13.8939 1 1
13.9339 1 1
13.9740 1 1
14.0140 1 1
14.0541 1 1
14.0941 1 1
14.1341 1 1
14.1742 1 1
14.2142 1 1
14.2543 1 1
14.2943 1 1
14.3343 1 1
14.3744 1 1
14.4144 1 1
14.4545 1 1
14.4945 1 1
14.5345 1 1
14.5746 1 1
14.6146 1 1
14.6547 1 1
14.6947 1 1
14.7347 1 1
14.7748 1 1
14.8148 1 1
14.8549 1 1
14.8949 1 1
14.9349 1 1
14.9750 1 1
15.0150 1 1
15.0551 1 1
15.0951 1 1
15.1351 1 1
15.1752 1 1
15.2152 1 1
15.2553 1 1
15.2953 1 1
15.3353 1 1
15.3754 1 1
15.4154 1 1
15.4555 1 1
15.4955 1 1
15.5355 1 1
15.5756 1 1
15.6156 1 1
15.6557 1 1
15.6957 1 1
15.7357 1 1
15.7758 1 1
15.8158 1 1
15.8559 1 1
15.8959 1 1
15.9359 1 1
15.9760 1 1
16.0160 1 1
16.0561 1 1
16.0961 1 1
16.1361 1 1
16.1762 1 1
16.2162 1 1
16.2563 1 1
16.2963 1 1
16.3363 1 1
16.3764 1 1
16.4164 1 1
16.4565 1 1
16.4965 1 1
16.5365 1 1
16.5766 1 1
16.6166 1 1
16.6567 1 1
16.6967 1 1
16.7367 1 1
16.7768 1 1
16.8168 1 1
16.8569 1 1
16.8969 1 1
16.9369 1 1
16.9770 1 1
17.0170 1 1
17.0571 1 1
17.0971 1 1
17.1371 1 1
17.1772 1 1
17.2172 1 1
17.2573 1 1
17.2973 1 1
17.3373 1 1
17.3774 1 1
17.4174 1 1
17.4575 1 1
17.4975 1 1
17.5375 1 1
17.5776 1 1
17.6176 1 1
17.6577 1 1
17.6977 1 1
17.7377 1 1
17.7778 1 1
17.8178 1 1
17.8579 1 1
17.8979 1 1
17.9379 1 1
17.9780 1 1
18.0180 1 1
18.0581 1 1
18.0981 1 1
18.1381 1 1
18.1782 1 1
18.2182 1 1
18.2583 1 1
18.2983 1 1
18.3383 1 1
18.3784 1 1
18.4184 1 1
18.4585 1 1
18.4985 1 1
18.5385 1 1
18.5786 1 1
18.6186 1 1
18.6587 1 1
18.6987 1 1
18.7387 1 1
18.7788 1 1
18.8188 1 1
18.8589 1 1
18.8989 1 1
18.9389 1 1
18.9790 1 1
19.0190 1 1
19.0591 1 1
19.0991 1 1
19.1391 1 1
19.1792 1 1
19.2192 1 1
19.2593 1 1
19.2993 1 1
19.3393 1 1
19.3794 1 1
19.4194 1 1
19.4595 1 1
19.4995 1 1
19.5395 1 1
19.5796 1 1
19.6196 1 1
19.6597 1 1
19.6997 1 1
19.7397 1 1
19.7798 1 1
19.8198 1 1
19.8599 1 1
19.8999 1 1
19.9399 1 1
19.9800 1 1
20.0200 1 1
20.0601 1 1
20.1001 1 1
20.1401 1 1
20.1802 1 1
20.2202 1 1
20.2603 1 1
20.3003 1 1
20.3403 1 1
20.3804 1 1
20.4204 1 1
20.4605 1 1
20.5005 1 1
20.5405 1 1
20.5806 1 1
20.6206 1 1
20.6607 1 1
20.7007 1 1
20.7407 1 1
20.7808 1 1
20.8208 1 1
20.8609 1 1
20.9009 1 1
20.9409 1 1
20.9810 1 1
21.0210 1 1
21.0611 1 1
21.1011 1 1
21.1411 1 1
21.1812 1 1
21.2212 1 1
21.2613 1 1
21.3013 1 1
21.3413 1 1
21.3814 1 1
21.4214 1 1
21.4615 1 1
21.5015 1 1
21.5415 1 1
21.5816 1 1
21.6216 1 1
21.6617 1 1
21.7017 1 1
21.7417 1 1
21.7818 1 1
21.8218 1 1
21.8619 1 1
21.9019 1 1
21.9419 1 1
21.9820 1 1
22.0220 1 1
22.0621 1 1
22.1021 1 1
22.1421 1 1
22.1822 1 1
